politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2021;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Sirnach;4761;Münchwilen;2014;Wiesengrund;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sommeri;4446;Arbon;2011;Alpstein;40;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Sommeri;4446;Arbon;2011;Lerchenhof;x;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Sommeri;4446;Arbon;2011;Niedersommeri;359;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Steckborn;4864;Frauenfeld;2012;Eichhof;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Hardhof;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Henkrain;9;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Kapf;6;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Ländli;6;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Tal;8;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Wolfkehlen;72;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Stettfurt;4606;Frauenfeld;2012;Eichholzbühl;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Staudenhof (Gemeinde Stettfurt);x;9548;Matzingen;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Waldhof;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Sulgen;4506;Weinfelden;2015;Bangeten;x;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Donzhausen;290;8583;Donzhausen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Götighofen;132;8583;Götighofen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Uerenbohl;28;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Thundorf;4611;Frauenfeld;2012;Freiberg;8;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Gass;6;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Grubhof;6;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Grund;6;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Grüenenstein;x;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Heldhof;x;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Kirchberg;46;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Oberrüti;34;8500;Frauenfeld;Frauenfeld;Frauenfeld;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Spiegelberg;6;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Steinwies;x;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Thundorf;1001;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Tobel-Tägerschen;4776;Münchwilen;2014;Egg;7;9555;Tobel;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Karlishub;24;9554;Tägerschen;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Tobel;836;9555;Tobel;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tägerwilen;4696;Kreuzlingen;2013;Castell;12;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Oberstrasse;451;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Staudenhof;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Trompeterschlössli;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Uesslingen-Buch;4616;Frauenfeld;2012;Althof;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Fäldemer Trotte;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Hintertannen;x;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Huusärgete;x;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Im Stegacker;6;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Mittelwyden;20;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Schützenwiese;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Stegacker;x;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Tannholz;x;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Uesslingen;448;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Unterwyden;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Zehntenhof;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uttwil;4451;Arbon;2011;Kreuzen;x;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Uttwil;4451;Arbon;2011;Säuliswies;x;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Wagenhausen;4871;Frauenfeld;2012;Buchhof;x;8259;Kaltenbach;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Buck;x;8259;Etzwilen;Wagenhausen-Kaltenbach;Eschenz;Wagenhausen;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Kaltenbach;568;8259;Kaltenbach;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Klingenriet;7;8259;Wagenhausen;Wagenhausen-Kaltenbach;Eschenz;Wagenhausen;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Mettle, Oberi;x;8259;Rheinklingen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Schleebüel;10;8259;Wagenhausen;Wagenhausen-Kaltenbach;Eschenz;Wagenhausen;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Sängi;x;8259;Etzwilen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Wiesental;x;8259;Wagenhausen;Wagenhausen-Kaltenbach;Eschenz;Wagenhausen;Untersee-Rhein
Warth-Weiningen;4621;Frauenfeld;2012;Geissel;35;8532;Weiningen;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Warth-Weiningen;4621;Frauenfeld;2012;Lenzberg;7;8532;Warth;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Warth-Weiningen;4621;Frauenfeld;2012;Rohr;49;8532;Warth;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Warth-Weiningen;4621;Frauenfeld;2012;Weckingen;25;8532;Weiningen;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Warth-Weiningen;4621;Frauenfeld;2012;Weiningen;617;8532;Weiningen;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Weinfelden;4946;Weinfelden;2015;Alp;9;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Bachtobel, Vorder;29;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Fohlenweid;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Hagholz;11;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Mittelhard;12;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Ober-Ottenberg;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Rüssinger;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Schachen;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Schlipfenberg;12;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Schloss Weinfelden;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Sonnenhof (Gemeinde Weinfelden);x;8575;Bürglen;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Straussberg;10;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Unterhard (Gemeinde Weinfelden);46;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Weerswilen;99;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Weinfelden;11241;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Wolperholz;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Wigoltingen;4951;Weinfelden;2015;Altenklingen (Schloss);8;8560;Märstetten;Wigoltingen;Wigoltingen;Märstetten;Müllheim
Wigoltingen;4951;Weinfelden;2015;Birkenhof;x;8556;Illhart;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Blumenau;12;8554;Müllheim-Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Brunenäcker;x;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Egelshofen;15;8560;Märstetten;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Gillhof (Gemeinde Wigoltingen);7;8560;Märstetten;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Joppenhaus;7;8556;Engwang;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Königsgut;8;8556;Engwang;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Quellenhof;x;8556;Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Rütiholz;x;8564;Wagerswil;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Rüüteli;x;8556;Engwang;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Schürli;31;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Uetwilen;10;8564;Engwilen;Wigoltingen;Wigoltingen;Märstetten;Müllheim
Wigoltingen;4951;Weinfelden;2015;Wagerswil;146;8564;Wagerswil;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Wigoltingen;1499;8556;Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Zwickyhof;x;8564;Engwilen;Wigoltingen;Wigoltingen;Märstetten;Müllheim
Wilen;4786;Münchwilen;2014;Flurhof;x;9535;Wilen b. Wil;Wilen bei Wil;Rickenbach-Wilen;Wil SG;Wil (SG)
Wilen;4786;Münchwilen;2014;Waldhof;x;9535;Wilen b. Wil;Wilen bei Wil;Rickenbach-Wilen;Wil SG;Wil (SG)
Wilen;4786;Münchwilen;2014;Wilen;2457;9535;Wilen b. Wil;Wilen bei Wil;Rickenbach-Wilen;Wil SG;Wil (SG)
Wuppenau;4791;Weinfelden;2015;Almensberg;12;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Bantle;x;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Buchhalde;x;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Büelmösli;x;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Bühl;x;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Gärtensberg;9;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Heiligkreuz;11;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Langfuri;8;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Remensberg;28;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Scheidweg;9;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Secki;11;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Wiedenholz;x;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Welfensberg
Wuppenau;4791;Weinfelden;2015;Wuppenau;473;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wäldi;4701;Kreuzlingen;2013;Chrutgärtli;x;8564;Hattenhausen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Engwilen;210;8564;Engwilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Kreuzlingen-Emmishofen
Wäldi;4701;Kreuzlingen;2013;Fischerhüsli;x;8564;Lipperswil;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Gunterswilen;77;8564;Gunterswilen;Tägerwilen;Tägerwilen;Lipperswil-Wäldi;Ermatingen
Wäldi;4701;Kreuzlingen;2013;Hefenhausen;82;8564;Hefenhausen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Hohenrain;17;8564;Wäldi;Tägerwilen;Tägerwilen;Lipperswil-Wäldi;Ermatingen
Wäldi;4701;Kreuzlingen;2013;Häglishag;10;8564;Hefenhausen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Schmeckwies;6;8564;Wäldi;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Wolfsbüel;x;8564;Engwilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Kreuzlingen-Emmishofen
Wängi;4781;Münchwilen;2014;Ackermannshaus;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Alp (Jakobstal);x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Anetswil;73;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Bommershüsli;14;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Buch;14;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Eggetsbühl;93;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Heidelberg;x;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Holderberg;x;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Jakobstal;53;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Morgental;x;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Möriswang;33;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Schönenberg;22;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Schür;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Schürli;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Sonnenhof (Gemeinde Wängi);8;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Sonnental;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Stegenhof;6;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Sunehalde;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Waldegg;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Wiesental;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Bommerten;x;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Leutswil;44;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Mattenhof;6;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Riet;91;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Sitterdorf;871;8589;Sitterdorf;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Wattenmoos;x;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Wilen;63;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Zihlschlacht;1195;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Aadorf;4551;Münchwilen;2014;Aawangen;51;8522;Aawangen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Bildacker;x;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Bsetzeli;x;9547;Wittenwil;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Friedtal;7;8522;Häuslenen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Huzenwil;24;8522;Häuslenen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Islikeit;139;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Kilberg;205;8356;Ettenhausen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Kleinbasel;33;8357;Guntershausen b. Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Langwies;x;8522;Aawangen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Tänikon;33;8356;Ettenhausen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Waldhof;x;8357;Guntershausen b. Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Widacker;x;8357;Guntershausen b. Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Affeltrangen;4711;Weinfelden;2015;Azenwilen;13;9562;Buch b. Märwil;Lauchetal;Affeltrangen;Bussnang-Leutmerken;Tobel
Affeltrangen;4711;Weinfelden;2015;Bollsteg;92;9556;Affeltrangen;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Buch;106;9562;Buch b. Märwil;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Ghürst;16;9562;Märwil;Regio Märwil;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Kreuzegg;10;9556;Affeltrangen;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Käserei;x;9562;Buch b. Märwil;Regio Märwil;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Oberisenegg;28;9555;Tobel;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Schlatt;x;8514;Amlikon-Bissegg;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Unterisenegg;12;9555;Tobel;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Affeltrangen;4711;Weinfelden;2015;Wahrenberg;11;8514;Amlikon-Bissegg;Lauchetal;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Altnau;4641;Kreuzlingen;2013;Aspehof;7;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Altnau;4641;Kreuzlingen;2013;Egg;x;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Altnau;4641;Kreuzlingen;2013;Feierlenhof;8;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Altnau;4641;Kreuzlingen;2013;Laubbach;x;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Altnau;4641;Kreuzlingen;2013;Tierheim;x;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Altnau;4641;Kreuzlingen;2013;Widehof;x;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Altnau;4641;Kreuzlingen;2013;Wigarten;193;8595;Altnau;Altnau;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Amlikon-Bissegg;4881;Weinfelden;2015;Holzhof;13;8514;Amlikon-Bissegg;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Leutmerken
Amlikon-Bissegg;4881;Weinfelden;2015;Vogelsang;28;8514;Amlikon-Bissegg;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Leutmerken
Amlikon-Bissegg;4881;Weinfelden;2015;Weierhaus;8;8514;Amlikon-Bissegg;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Leutmerken
Amlikon-Bissegg;4881;Weinfelden;2015;Wiesental;7;8514;Amlikon-Bissegg;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Leutmerken
Amriswil;4461;Arbon;2011;Almensberg;58;8580;Amriswil;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Steinebrunn
Amriswil;4461;Arbon;2011;Biessenhofen;139;8580;Biessenhofen;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Amriswil
Amriswil;4461;Arbon;2011;Bismetwis;7;8587;Oberaach;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Amriswil;4461;Arbon;2011;Büelhof;x;8587;Oberaach;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Amriswil
Amriswil;4461;Arbon;2011;Bühl;x;8581;Schocherswil;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Amriswil
Amriswil;4461;Arbon;2011;Ebnet (Niederaach);x;8587;Oberaach;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
